PROVINCIA,CAUSA,MES,CLASE,ZONA,CANTON,NUM_FALLECIDO,NUM_LESIONADO,TOTAL_VICTIMAS
NAPO,MAL ESTADO DE LA VÍA,Noviembre,PÉRDIDA DE PISTA,RURAL,QUIJOS,2,1,3
NAPO,EXCESO VELOCIDAD,Noviembre,PÉRDIDA DE PISTA,RURAL,QUIJOS,0,0,0
NAPO,FACTORES CLIMÁTICOS,Noviembre,CHOQUES,RURAL,TENA,0,2,2
NAPO,FACTORES CLIMÁTICOS,Noviembre,PÉRDIDA DE PISTA,RURAL,TENA,0,1,1
NAPO,MAL ESTADO DE LA VÍA,Noviembre,PÉRDIDA DE PISTA,RURAL,QUIJOS,0,1,1
NAPO,FACTORES CLIMÁTICOS,Noviembre,PÉRDIDA DE PISTA,RURAL,EL CHACO,0,0,0
NAPO,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,ATROPELLOS,RURAL,EL CHACO,1,0,1
BOLÍVAR,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,ESTRELLAMIENTOS,URBANA,GUARANDA,0,0,0
BOLÍVAR,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,CHOQUES,URBANA,GUARANDA,0,0,0
BOLÍVAR,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,CHOQUES,URBANA,GUARANDA,0,0,0
BOLÍVAR,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,PÉRDIDA DE PISTA,URBANA,GUARANDA,0,0,0
BOLÍVAR,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,ROZAMIENTOS,RURAL,GUARANDA,0,0,0
BOLÍVAR,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,PÉRDIDA DE PISTA,URBANA,GUARANDA,0,2,2
BOLÍVAR,NO RESP. SEÑALES DE TRÁNSITO,Noviembre,ATROPELLOS,URBANA,GUARANDA,0,1,1
BOLÍVAR,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,CHOQUES,RURAL,GUARANDA,0,0,0
BOLÍVAR,EMBRIAGUEZ O DROGA,Noviembre,CHOQUES,URBANA,GUARANDA,0,0,0
BOLÍVAR,NO RESP. SEÑALES DE TRÁNSITO,Noviembre,ATROPELLOS,RURAL,GUARANDA,0,1,1
BOLÍVAR,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,CHOQUES,URBANA,GUARANDA,0,0,0
BOLÍVAR,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,PÉRDIDA DE PISTA,RURAL,GUARANDA,0,0,0
BOLÍVAR,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,CHOQUES,URBANA,GUARANDA,0,1,1
BOLÍVAR,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,CHOQUES,URBANA,GUARANDA,0,0,0
BOLÍVAR,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,PÉRDIDA DE PISTA,RURAL,GUARANDA,1,14,15
CAÑAR,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,CHOQUES,URBANA,AZOGUES,0,1,1
CAÑAR,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,PÉRDIDA DE PISTA,RURAL,BIBLIAN,0,0,0
CAÑAR,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,CHOQUES,URBANA,AZOGUES,0,0,0
CAÑAR,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,VOLCAMIENTOS,RURAL,BIBLIAN,0,1,1
CAÑAR,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,ESTRELLAMIENTOS,RURAL,AZOGUES,0,0,0
CAÑAR,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,PÉRDIDA DE PISTA,RURAL,AZOGUES,0,1,1
CAÑAR,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,CHOQUES,URBANA,BIBLIAN,0,0,0
CARCHI,IMPRUDENCIA  DEL PEATÓN,Noviembre,ESTRELLAMIENTOS,URBANA,TULCAN,0,1,1
CARCHI,EXCESO VELOCIDAD,Noviembre,CHOQUES,RURAL,TULCAN,0,1,1
CARCHI,EXCESO VELOCIDAD,Noviembre,VOLCAMIENTOS,RURAL,SAN PEDRO DE HUACA,0,2,2
CARCHI,EMBRIAGUEZ O DROGA,Noviembre,ESTRELLAMIENTOS,URBANA,TULCAN,0,0,0
CARCHI,EXCESO VELOCIDAD,Noviembre,CHOQUES,URBANA,TULCAN,0,1,1
CHIMBORAZO,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,CHOQUES,RURAL,GUANO,0,0,0
CHIMBORAZO,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,CHOQUES,URBANA,RIOBAMBA,0,0,0
CHIMBORAZO,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,VOLCAMIENTOS,RURAL,COLTA,0,2,2
CHIMBORAZO,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,ATROPELLOS,URBANA,RIOBAMBA,1,0,1
CHIMBORAZO,EMBRIAGUEZ O DROGA,Noviembre,ESTRELLAMIENTOS,URBANA,RIOBAMBA,0,0,0
CHIMBORAZO,EMBRIAGUEZ O DROGA,Noviembre,ESTRELLAMIENTOS,RURAL,GUANO,0,0,0
CHIMBORAZO,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,CHOQUES,URBANA,RIOBAMBA,0,1,1
CHIMBORAZO,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,CHOQUES,URBANA,RIOBAMBA,0,0,0
CHIMBORAZO,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,CHOQUES,URBANA,RIOBAMBA,0,0,0
CHIMBORAZO,NO RESP. SEÑALES DE TRÁNSITO,Noviembre,ESTRELLAMIENTOS,URBANA,RIOBAMBA,1,0,1
CHIMBORAZO,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,CHOQUES,URBANA,RIOBAMBA,0,0,0
CHIMBORAZO,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,OTROS,URBANA,RIOBAMBA,0,1,1
CHIMBORAZO,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,ESTRELLAMIENTOS,RURAL,COLTA,1,0,1
CHIMBORAZO,EMBRIAGUEZ O DROGA,Noviembre,CHOQUES,URBANA,RIOBAMBA,0,0,0
CHIMBORAZO,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,ATROPELLOS,URBANA,RIOBAMBA,0,1,1
CHIMBORAZO,EMBRIAGUEZ O DROGA,Noviembre,CHOQUES,URBANA,RIOBAMBA,0,0,0
CHIMBORAZO,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,ESTRELLAMIENTOS,URBANA,RIOBAMBA,0,0,0
CHIMBORAZO,EMBRIAGUEZ O DROGA,Noviembre,ESTRELLAMIENTOS,URBANA,RIOBAMBA,0,0,0
CHIMBORAZO,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,CHOQUES,URBANA,RIOBAMBA,0,1,1
CHIMBORAZO,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,CHOQUES,URBANA,RIOBAMBA,0,1,1
CHIMBORAZO,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,ESTRELLAMIENTOS,URBANA,RIOBAMBA,0,0,0
CHIMBORAZO,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,ATROPELLOS,URBANA,RIOBAMBA,0,0,0
CHIMBORAZO,NO RESP. SEÑALES DE TRÁNSITO,Noviembre,ESTRELLAMIENTOS,URBANA,RIOBAMBA,0,0,0
CHIMBORAZO,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,CHOQUES,URBANA,RIOBAMBA,0,0,0
CHIMBORAZO,EMBRIAGUEZ O DROGA,Noviembre,OTROS,URBANA,RIOBAMBA,0,0,0
CHIMBORAZO,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,ESTRELLAMIENTOS,RURAL,GUANO,1,2,3
CHIMBORAZO,EMBRIAGUEZ O DROGA,Noviembre,CHOQUES,URBANA,RIOBAMBA,0,0,0
CHIMBORAZO,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,CHOQUES,URBANA,RIOBAMBA,0,0,0
CHIMBORAZO,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,ATROPELLOS,RURAL,CHAMBO,1,0,1
CHIMBORAZO,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,ROZAMIENTOS,RURAL,COLTA,0,0,0
CHIMBORAZO,OTRAS CAUSAS,Noviembre,ATROPELLOS,RURAL,PALLATANGA,0,0,0
CHIMBORAZO,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,ESTRELLAMIENTOS,RURAL,COLTA,0,0,0
CHIMBORAZO,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,ATROPELLOS,RURAL,CHAMBO,1,0,1
CHIMBORAZO,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,CHOQUES,RURAL,COLTA,1,1,2
CHIMBORAZO,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,CHOQUES,URBANA,RIOBAMBA,0,0,0
CHIMBORAZO,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,CHOQUES,RURAL,PALLATANGA,2,0,2
CHIMBORAZO,NO RESP. SEÑALES DE TRÁNSITO,Noviembre,CHOQUES,URBANA,RIOBAMBA,0,0,0
CHIMBORAZO,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,CHOQUES,URBANA,RIOBAMBA,0,1,1
CHIMBORAZO,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,CHOQUES,URBANA,RIOBAMBA,0,0,0
CHIMBORAZO,NO RESP. SEÑALES DE TRÁNSITO,Noviembre,ESTRELLAMIENTOS,URBANA,RIOBAMBA,0,0,0
CHIMBORAZO,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,ESTRELLAMIENTOS,URBANA,RIOBAMBA,0,0,0
CHIMBORAZO,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,VOLCAMIENTOS,RURAL,COLTA,1,1,2
CHIMBORAZO,EMBRIAGUEZ O DROGA,Noviembre,CHOQUES,RURAL,COLTA,0,0,0
CHIMBORAZO,MAL REBASA. INVADIR CARRIL,Noviembre,CHOQUES,URBANA,RIOBAMBA,1,0,1
CHIMBORAZO,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,OTROS,URBANA,RIOBAMBA,0,0,0
CHIMBORAZO,NO RESP. SEÑALES DE TRÁNSITO,Noviembre,ESTRELLAMIENTOS,URBANA,RIOBAMBA,0,0,0
CHIMBORAZO,NO RESP. SEÑALES DE TRÁNSITO,Noviembre,CHOQUES,URBANA,RIOBAMBA,0,0,0
CHIMBORAZO,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,ROZAMIENTOS,URBANA,RIOBAMBA,0,0,0
CHIMBORAZO,NO RESP. SEÑALES DE TRÁNSITO,Noviembre,CHOQUES,URBANA,RIOBAMBA,0,0,0
CHIMBORAZO,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,CHOQUES,RURAL,GUANO,1,3,4
CHIMBORAZO,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,PÉRDIDA DE PISTA,URBANA,RIOBAMBA,0,0,0
CHIMBORAZO,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,CHOQUES,URBANA,RIOBAMBA,0,1,1
CHIMBORAZO,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,CHOQUES,URBANA,RIOBAMBA,0,1,1
CHIMBORAZO,EMBRIAGUEZ O DROGA,Noviembre,CHOQUES,URBANA,GUANO,0,2,2
CHIMBORAZO,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,PÉRDIDA DE PISTA,URBANA,RIOBAMBA,0,0,0
CHIMBORAZO,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,CHOQUES,URBANA,RIOBAMBA,0,0,0
CHIMBORAZO,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,CHOQUES,RURAL,RIOBAMBA,0,1,1
COTOPAXI,EXCESO VELOCIDAD,Noviembre,ESTRELLAMIENTOS,RURAL,PUJILI,0,5,5
COTOPAXI,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,CHOQUES,RURAL,SAQUISILI,0,2,2
COTOPAXI,MAL REBASA. INVADIR CARRIL,Noviembre,CHOQUES,RURAL,PUJILI,2,3,5
COTOPAXI,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,CHOQUES,URBANA,LATACUNGA,0,2,2
COTOPAXI,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,CHOQUES,URBANA,SALCEDO,0,0,0
COTOPAXI,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,CHOQUES,URBANA,SALCEDO,1,3,4
COTOPAXI,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,CHOQUES,URBANA,LATACUNGA,0,0,0
COTOPAXI,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,OTROS,URBANA,LATACUNGA,0,0,0
COTOPAXI,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,CHOQUES,URBANA,LATACUNGA,0,0,0
COTOPAXI,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,PÉRDIDA DE PISTA,RURAL,LATACUNGA,0,1,1
COTOPAXI,EMBRIAGUEZ O DROGA,Noviembre,CHOQUES,URBANA,LATACUNGA,0,1,1
COTOPAXI,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,PÉRDIDA DE PISTA,URBANA,LATACUNGA,0,0,0
COTOPAXI,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,CHOQUES,URBANA,LATACUNGA,0,1,1
COTOPAXI,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,ATROPELLOS,URBANA,LATACUNGA,0,1,1
COTOPAXI,OTRAS CAUSAS,Noviembre,CAÍDA PASAJEROS,URBANA,LATACUNGA,0,1,1
COTOPAXI,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,PÉRDIDA DE PISTA,URBANA,LATACUNGA,0,0,0
COTOPAXI,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,ESTRELLAMIENTOS,URBANA,SALCEDO,0,2,2
COTOPAXI,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,CHOQUES,URBANA,LATACUNGA,0,3,3
COTOPAXI,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,CHOQUES,URBANA,LATACUNGA,1,0,1
COTOPAXI,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,PÉRDIDA DE PISTA,URBANA,SALCEDO,0,13,13
COTOPAXI,NO RESP. SEÑALES DE TRÁNSITO,Noviembre,CHOQUES,URBANA,SAQUISILI,0,1,1
COTOPAXI,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,CHOQUES,URBANA,LATACUNGA,0,0,0
COTOPAXI,EMBRIAGUEZ O DROGA,Noviembre,CHOQUES,URBANA,LATACUNGA,0,0,0
COTOPAXI,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,PÉRDIDA DE PISTA,URBANA,LATACUNGA,0,0,0
COTOPAXI,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,ESTRELLAMIENTOS,URBANA,LATACUNGA,0,2,2
COTOPAXI,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,PÉRDIDA DE PISTA,URBANA,PUJILI,0,0,0
COTOPAXI,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,PÉRDIDA DE PISTA,URBANA,LATACUNGA,0,0,0
COTOPAXI,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,ESTRELLAMIENTOS,URBANA,LATACUNGA,1,0,1
COTOPAXI,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,CHOQUES,RURAL,SALCEDO,0,0,0
EL ORO,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,CHOQUES,URBANA,MACHALA,1,1,2
EL ORO,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,PÉRDIDA DE PISTA,URBANA,MACHALA,0,0,0
EL ORO,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,PÉRDIDA DE PISTA,URBANA,MACHALA,0,0,0
EL ORO,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,CHOQUES,URBANA,MACHALA,0,1,1
EL ORO,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,ROZAMIENTOS,RURAL,PASAJE,0,1,1
EL ORO,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,ESTRELLAMIENTOS,RURAL,EL GUABO,1,0,1
EL ORO,EMBRIAGUEZ O DROGA,Noviembre,CHOQUES,URBANA,PASAJE,0,2,2
EL ORO,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,PÉRDIDA DE PISTA,URBANA,PASAJE,0,1,1
EL ORO,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,CHOQUES,RURAL,EL GUABO,1,0,1
EL ORO,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,CHOQUES,URBANA,SANTA ROSA,0,1,1
EL ORO,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,ROZAMIENTOS,URBANA,EL GUABO,0,1,1
EL ORO,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,CHOQUES,URBANA,MACHALA,0,1,1
EL ORO,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,ROZAMIENTOS,URBANA,PASAJE,0,2,2
EL ORO,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,CHOQUES,URBANA,PASAJE,0,2,2
EL ORO,IMPRUDENCIA  DEL PEATÓN,Noviembre,ATROPELLOS,URBANA,MACHALA,0,1,1
EL ORO,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,CHOQUES,URBANA,MACHALA,0,1,1
EL ORO,EMBRIAGUEZ O DROGA,Noviembre,CHOQUES,URBANA,MACHALA,0,0,0
EL ORO,MAL REBASA. INVADIR CARRIL,Noviembre,CHOQUES,URBANA,MACHALA,0,5,5
EL ORO,EMBRIAGUEZ O DROGA,Noviembre,ATROPELLOS,URBANA,MACHALA,0,1,1
EL ORO,NO RESP. SEÑALES DE TRÁNSITO,Noviembre,CHOQUES,URBANA,SANTA ROSA,0,1,1
EL ORO,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,CHOQUES,URBANA,MACHALA,0,1,1
EL ORO,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,CHOQUES,URBANA,MACHALA,0,0,0
EL ORO,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,ATROPELLOS,RURAL,EL GUABO,1,0,1
EL ORO,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,CHOQUES,URBANA,PASAJE,0,0,0
EL ORO,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,CHOQUES,URBANA,MACHALA,0,0,0
EL ORO,NO RESP. SEÑALES DE TRÁNSITO,Noviembre,CHOQUES,URBANA,SANTA ROSA,0,1,1
EL ORO,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,CHOQUES,URBANA,PASAJE,0,0,0
EL ORO,EXCESO VELOCIDAD,Noviembre,PÉRDIDA DE PISTA,URBANA,MACHALA,0,0,0
EL ORO,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,CHOQUES,URBANA,MACHALA,0,0,0
EL ORO,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,CHOQUES,URBANA,MACHALA,0,1,1
EL ORO,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,OTROS,RURAL,PASAJE,0,0,0
EL ORO,EXCESO VELOCIDAD,Noviembre,CHOQUES,URBANA,MACHALA,0,1,1
EL ORO,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,CHOQUES,URBANA,MACHALA,0,0,0
EL ORO,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,CHOQUES,URBANA,MACHALA,0,0,0
EL ORO,EXCESO VELOCIDAD,Noviembre,CHOQUES,URBANA,MACHALA,0,3,3
ESMERALDAS,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,CHOQUES,URBANA,ELOY ALFARO,0,1,1
ESMERALDAS,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,ATROPELLOS,RURAL,SAN LORENZO,1,0,1
ESMERALDAS,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,PÉRDIDA DE PISTA,URBANA,ESMERALDAS,0,0,0
ESMERALDAS,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,CHOQUES,URBANA,ESMERALDAS,0,0,0
ESMERALDAS,EMBRIAGUEZ O DROGA,Noviembre,CHOQUES,URBANA,ESMERALDAS,0,0,0
ESMERALDAS,IMPRUDENCIA  DEL PEATÓN,Noviembre,ATROPELLOS,URBANA,SAN LORENZO,1,0,1
ESMERALDAS,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,CHOQUES,URBANA,ESMERALDAS,0,2,2
ESMERALDAS,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,CHOQUES,URBANA,ESMERALDAS,0,1,1
ESMERALDAS,EMBRIAGUEZ O DROGA,Noviembre,ESTRELLAMIENTOS,URBANA,ESMERALDAS,0,0,0
ESMERALDAS,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,CHOQUES,URBANA,ESMERALDAS,0,1,1
ESMERALDAS,NO RESP. SEÑALES DE TRÁNSITO,Noviembre,CHOQUES,URBANA,ESMERALDAS,0,2,2
ESMERALDAS,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,PÉRDIDA DE PISTA,URBANA,ATACAMES,0,1,1
ESMERALDAS,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,CHOQUES,URBANA,ESMERALDAS,0,0,0
ESMERALDAS,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,ESTRELLAMIENTOS,URBANA,ESMERALDAS,0,0,0
ESMERALDAS,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,CHOQUES,URBANA,SAN LORENZO,0,1,1
ESMERALDAS,IMPRUDENCIA  DEL PEATÓN,Noviembre,ATROPELLOS,URBANA,ESMERALDAS,0,1,1
ESMERALDAS,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,CHOQUES,URBANA,ESMERALDAS,0,1,1
ESMERALDAS,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,CHOQUES,URBANA,ESMERALDAS,0,1,1
ESMERALDAS,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,CHOQUES,URBANA,ESMERALDAS,0,0,0
ESMERALDAS,DAÑOS MECÁNICOS,Noviembre,CHOQUES,RURAL,ESMERALDAS,0,0,0
ESMERALDAS,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,PÉRDIDA DE PISTA,URBANA,ATACAMES,0,0,0
ESMERALDAS,EMBRIAGUEZ O DROGA,Noviembre,CHOQUES,URBANA,ESMERALDAS,0,3,3
ESMERALDAS,EMBRIAGUEZ O DROGA,Noviembre,CHOQUES,URBANA,ESMERALDAS,0,2,2
ESMERALDAS,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,CHOQUES,RURAL,ESMERALDAS,0,1,1
ESMERALDAS,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,ATROPELLOS,RURAL,ESMERALDAS,1,0,1
ESMERALDAS,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,ESTRELLAMIENTOS,URBANA,ESMERALDAS,0,0,0
ESMERALDAS,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,PÉRDIDA DE PISTA,RURAL,ATACAMES,0,0,0
ESMERALDAS,NO RESP. SEÑALES DE TRÁNSITO,Noviembre,CHOQUES,URBANA,ESMERALDAS,0,1,1
ESMERALDAS,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,PÉRDIDA DE PISTA,RURAL,SAN LORENZO,0,0,0
ESMERALDAS,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,PÉRDIDA DE PISTA,RURAL,ATACAMES,1,0,1
ESMERALDAS,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,CHOQUES,URBANA,ESMERALDAS,0,1,1
ESMERALDAS,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,CHOQUES,URBANA,ESMERALDAS,0,1,1
ESMERALDAS,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,CHOQUES,URBANA,ESMERALDAS,1,0,1
ESMERALDAS,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,CHOQUES,URBANA,ESMERALDAS,0,1,1
ESMERALDAS,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,ATROPELLOS,URBANA,ESMERALDAS,0,1,1
ESMERALDAS,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,VOLCAMIENTOS,URBANA,ESMERALDAS,0,1,1
ESMERALDAS,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,CHOQUES,URBANA,ESMERALDAS,0,0,0
ESMERALDAS,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,CHOQUES,URBANA,ESMERALDAS,0,0,0
ESMERALDAS,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,CHOQUES,URBANA,ESMERALDAS,0,1,1
IMBABURA,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,PÉRDIDA DE PISTA,RURAL,IBARRA,0,3,3
IMBABURA,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,CHOQUES,URBANA,IBARRA,0,5,5
IMBABURA,EXCESO VELOCIDAD,Noviembre,PÉRDIDA DE PISTA,RURAL,SAN MIGUEL DE URCUQUI,0,0,0
IMBABURA,OTRAS CAUSAS,Noviembre,ATROPELLOS,URBANA,IBARRA,1,0,1
LOJA,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,CHOQUES,RURAL,OLMEDO,1,0,1
LOJA,EXCESO VELOCIDAD,Noviembre,PÉRDIDA DE PISTA,URBANA,CATAMAYO,3,18,21
LOJA,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,PÉRDIDA DE PISTA,RURAL,SARAGURO,0,2,2
LOJA,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,PÉRDIDA DE PISTA,RURAL,CATAMAYO,0,1,1
LOJA,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,PÉRDIDA DE PISTA,RURAL,CALVAS,0,0,0
LOJA,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,CHOQUES,RURAL,MACARA,1,1,2
LOJA,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,CHOQUES,URBANA,CATAMAYO,0,1,1
LOJA,EMBRIAGUEZ O DROGA,Noviembre,PÉRDIDA DE PISTA,RURAL,OLMEDO,0,1,1
LOJA,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,CHOQUES,URBANA,CATAMAYO,0,1,1
LOJA,IMPRUDENCIA  DEL PEATÓN,Noviembre,ATROPELLOS,RURAL,CALVAS,1,0,1
LOJA,NO RESP. SEÑALES DE TRÁNSITO,Noviembre,ESTRELLAMIENTOS,RURAL,CALVAS,1,0,1
LOS RÍOS,MAL REBASA. INVADIR CARRIL,Noviembre,CHOQUES,RURAL,VENTANAS,0,0,0
LOS RÍOS,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,CHOQUES,URBANA,BABAHOYO,0,1,1
LOS RÍOS,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,CAÍDA PASAJEROS,RURAL,BABAHOYO,1,0,1
LOS RÍOS,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,CHOQUES,URBANA,BABAHOYO,0,1,1
LOS RÍOS,IMPERIC. E IMPRUD. CONDUCTOR,Noviembre,CHOQUES,URBANA,BABAHOYO,0,2,2
LOS RÍOS,IMPRUDENCIA  DEL PEATÓN,Noviembre,ATROPELLOS,URBANA,VENTANAS,0,1,1
